# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "--countReadPairs" "-a" "/home/dagsdags/pipelines/rnaseq/practice/data/refs/22.gtf" "-o" "/home/dagsdags/pipelines/rnaseq/practice/output/counts.txt" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam
ENSG00000178026.12	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	24585620;24585620;24585635;24585649;24585662;24588214;24588214;24588214;24588214;24588214;24588679;24588682;24589165;24589406;24589821;24589821;24589821;24589821;24589821;24589821;24589821;24592217;24592217;24592217;24592217;24592863;24592863;24592863;24592863;24592863;24593178	24586411;24586411;24586411;24586411;24586411;24588329;24589393;24588329;24589393;24588329;24589265;24589265;24589949;24589613;24589949;24589949;24589949;24589949;24589949;24589949;24589949;24593073;24592423;24592285;24592423;24593063;24593066;24593064;24593079;24593034;24593208	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3422	20	30	26	21	24	24
ENSG00000230947.2	chr22;chr22	24598054;24599188	24598206;24599398	+;+	364	0	0	0	0	0	0
ENSG00000215481.8	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	24632915;24632954;24644737;24644740;24644740;24645636;24645636;24645636;24647003;24647003;24647003;24647699;24648195;24648198;24648246;24649275;24649857;24649860;24649860;24649860;24650746;24653006	24633443;24633443;24644799;24644799;24644799;24645745;24645745;24645745;24647075;24647142;24647760;24648332;24648332;24648332;24648332;24649386;24650025;24650012;24650003;24650022;24650832;24653356	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2751	2	1	2	5	5	8
ENSG00000224124.3	chr22	24657481	24658765	-	1285	0	0	0	0	0	0
ENSG00000224806.2	chr22	24686168	24686679	+	512	0	0	0	0	0	0
ENSG00000224334.1	chr22	24686923	24688087	+	1165	0	0	0	0	1	0
ENSG00000282012.1	chr22;chr22	24691122;24695847	24691561;24696003	-;-	597	0	0	0	0	0	0
ENSG00000237601.1	chr22	24703348	24703503	+	156	0	0	0	0	0	0
ENSG00000182351.7	chr22	24712292	24712520	+	229	0	0	0	0	1	0
ENSG00000184571.13	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	24719034;24719034;24719250;24719250;24719472;24719748;24719748;24719748;24719748;24719748;24723130;24723130;24723130;24723130;24723130;24724887;24724887;24724887;24724887;24724887;24725445;24725445;24725445;24725445;24725445;24727950;24727950;24727950;24727950;24727950;24728177;24728177;24728177;24728177;24728177;24734084;24734084;24734084;24734084;24734084;24735708;24735708;24735708;24735708;24735708;24748907;24748907;24748907;24748907;24748907;24749404;24749404;24749404;24749404;24749404;24749693;24749693;24749693;24749693;24749693;24751387;24751387;24751387;24751387;24751387;24754014;24754014;24754014;24754014;24754014;24754784;24754784;24754784;24754784;24754784;24755784;24755784;24755784;24755784;24755784;24756491;24756491;24756491;24756491;24756491;24757908;24757908;24757908;24757908;24757908;24759869;24759869;24759869;24759869;24759869;24761879;24762307;24762398;24762398;24762398;24762398;24769671;24774322;24774322;24774322;24774322	24719588;24719588;24719588;24719588;24719588;24719895;24719895;24719895;24719895;24719895;24723255;24723255;24723255;24723255;24723255;24725037;24725037;24725037;24725037;24725037;24725515;24725515;24725515;24725515;24725515;24728053;24728053;24728053;24728053;24728053;24728401;24728374;24728374;24728374;24728401;24734156;24734156;24734156;24734156;24734156;24735892;24735892;24735892;24735892;24735892;24749021;24749021;24749021;24749021;24749021;24749521;24749521;24749521;24749521;24749521;24749819;24749819;24749819;24749819;24749819;24751498;24751498;24751498;24751498;24751498;24754217;24754217;24754217;24754217;24754217;24754864;24754864;24754864;24754864;24754864;24755905;24755905;24755905;24755905;24755905;24756705;24756705;24756705;24756705;24756705;24758039;24758039;24758039;24758039;24758039;24759989;24759989;24759989;24759989;24759989;24761961;24762521;24762521;24762523;24762521;24762521;24769789;24774716;24774477;24774477;24774720	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3803	0	0	0	1	3	0
ENSG00000167037.18	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	24806169;24806269;24806307;24806319;24806441;24806441;24806441;24806441;24813678;24814009;24843460;24844741;24844897;24844897;24844897;24847634;24847634;24847634;24847634;24847634;24850280;24850280;24850280;24850280;24850280;24854996;24854996;24854996;24854996;24854996;24855285;24855285;24855285;24855285;24855285;24855549;24855549;24855549;24855549;24855549;24859716;24859716;24859716;24859716;24859716;24867093;24867093;24867093;24867093;24867093;24868376;24868376;24868376;24868376;24868376;24868723;24868723;24868723;24868723;24868723;24874415;24874415;24876577;24876577;24876577;24876577;24876577;24879462;24879462;24879462;24879462;24879462;24884053;24884053;24884053;24884053;24884053;24886600;24886600;24886600;24886600;24886600;24893431;24893431;24893431;24895223;24895223;24895223;24895223;24895223;24897972;24897972;24897972;24897972;24897972;24901833;24901833;24901833;24901833;24901833;24905105;24905105;24905105;24905105;24905105;24912643;24912643;24912643;24912643;24912643;24917658;24917658;24917658;24917658;24917658;24919826;24919826;24919826;24919826;24919826;24924186;24924186;24924186;24924186;24924186	24806344;24806344;24806344;24806344;24806484;24806484;24806484;24806484;24813755;24814192;24844972;24844972;24844972;24844972;24844972;24847796;24847796;24847796;24847796;24847796;24850432;24850432;24850432;24850432;24850432;24855063;24855063;24855063;24855063;24855063;24855430;24855430;24855430;24855430;24855430;24855680;24855680;24855680;24855680;24855680;24859840;24859840;24859840;24859840;24859840;24867160;24867160;24867160;24867160;24867160;24868539;24868539;24868539;24868539;24868539;24868855;24868855;24868855;24868855;24868855;24874579;24874579;24876715;24876715;24876715;24876715;24876715;24879526;24879526;24879526;24879526;24879526;24884198;24884198;24884198;24884198;24884198;24886728;24886728;24886728;24886728;24886728;24893613;24893613;24893613;24895291;24895291;24895291;24895291;24895291;24898559;24898559;24898559;24898559;24898559;24901957;24901957;24901957;24901957;24901957;24905187;24905187;24905187;24905187;24905187;24912752;24912752;24912752;24912752;24912752;24917754;24917754;24917754;24917754;24917754;24919993;24919993;24919993;24919993;24919993;24927578;24925137;24925137;24924593;24926844	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8607	151	187	161	5	8	7
ENSG00000199783.1	chr22	24901147	24901214	-	68	0	0	1	0	0	0
ENSG00000206069.5	chr22;chr22;chr22;chr22;chr22;chr22;chr22	24935110;24935241;24938149;24938149;24939335;24939335;24946572	24935595;24935595;24938287;24938287;24939451;24939535;24946695	-;-;-;-;-;-;-	950	0	0	1	0	1	0
ENSG00000197077.12	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	24952730;25014430;25025633;25027945;25027974;25032609;25032609;25038760;25038760;25040581;25041313;25049230;25049230;25049230;25049230;25069969;25170820;25170820;25170820;25170820;25174240;25174240;25174240;25174240;25177348;25177348;25177348;25181699;25181699;25181699;25181699;25184977;25184977;25184977;25184977;25190702;25190702;25190702;25192406;25192406;25192406	24952772;25014566;25025784;25029540;25029540;25032696;25032696;25041525;25041525;25041525;25041525;25049364;25049364;25049364;25049689;25070416;25170938;25170938;25170938;25170938;25174489;25174489;25177522;25174489;25177522;25177522;25177522;25181823;25181823;25181823;25181823;25185119;25185119;25186451;25185119;25190784;25190784;25190784;25194457;25197444;25197448	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	15818	126	148	131	158	97	142
ENSG00000279085.1	chr22	25009685	25015072	-	5388	3	3	0	1	3	0
ENSG00000279548.1	chr22	25022594	25024652	-	2059	0	1	1	1	1	0
ENSG00000279006.1	chr22	25048967	25051966	-	3000	0	2	1	4	4	3
ENSG00000279110.1	chr22	25052122	25065241	-	13120	5	6	3	12	19	6
ENSG00000203280.4	chr22;chr22;chr22;chr22;chr22	25102433;25110001;25110958;25112187;25112617	25102918;25110118;25110997;25112423;25112692	-;-;-;-;-	957	7	7	6	4	1	1
ENSG00000271181.1	chr22	25179309	25179554	-	246	0	0	0	0	0	0
ENSG00000100053.9	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	25199850;25199873;25201377;25201381;25202674;25202674;25203763;25203763;25205220;25207047;25207047	25199909;25199909;25201471;25201471;25202792;25202792;25203895;25203895;25205362;25207363;25207267	+;+;+;+;+;+;+;+;+;+;+	867	0	1	1	1	0	0
ENSG00000236641.1	chr22;chr22	25212742;25213303	25212840;25213685	+;+	482	0	1	0	0	0	0
ENSG00000244752.2	chr22;chr22;chr22;chr22;chr22;chr22	25219522;25221404;25224918;25227853;25229436;25231604	25219666;25221483;25225036;25227985;25229578;25231869	+;+;+;+;+;+	886	0	1	0	0	4	0
ENSG00000278125.1	chr22	25227787	25227852	+	66	0	0	0	0	0	0
ENSG00000279298.1	chr22	25251523	25252602	-	1080	0	0	0	0	0	0
ENSG00000233577.6	chr22;chr22;chr22;chr22;chr22	25279529;25281286;25282031;25282031;25282610	25279695;25281385;25282291;25282291;25282674	-;-;-;-;-	593	0	0	0	0	1	0
ENSG00000206066.3	chr22;chr22	25318256;25319767	25318375;25320080	+;+	434	0	0	0	0	0	0
ENSG00000230637.2	chr22;chr22;chr22;chr22	25327252;25336133;25337272;25339890	25327738;25336200;25337293;25339975	+;+;+;+	663	0	1	0	2	2	1
ENSG00000231466.2	chr22	25349543	25350322	-	780	0	2	2	4	2	1
ENSG00000100068.11	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	25351418;25351421;25351421;25351457;25351462;25351788;25354596;25354596;25354596;25354596;25354596;25354596;25354757;25357255;25357255;25357255;25357255;25357255;25357255;25357255;25359827;25359827;25359827;25359827;25359827;25359916;25360082;25361209;25375813;25375813;25375813;25381381;25381381;25381381;25405202	25351902;25351902;25351902;25351814;25351902;25351902;25354812;25354812;25354812;25354812;25354812;25354812;25354812;25357426;25357426;25357426;25357426;25357426;25357806;25357426;25362557;25362557;25360223;25360223;25360189;25360225;25360223;25361319;25376008;25376008;25376008;25381578;25381531;25381577;25405377	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4555	7	5	5	41	24	26
ENSG00000272942.1	chr22	25434324	25435070	-	747	0	0	0	1	2	1
ENSG00000272798.1	chr22	25436312	25436915	+	604	0	1	0	0	0	2
ENSG00000271138.1	chr22;chr22	25437306;25437778	25437656;25437823	-;-	397	0	0	0	0	0	0
ENSG00000100058.12	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	25448105;25455712;25455712;25455718;25455796;25457259;25457259;25457259;25457259;25459416;25459416;25459416;25459416;25459976;25460867;25509183;25510037;25510629;25518035;25519923;25520682	25448284;25455840;25455840;25455840;25455840;25457401;25457401;25457401;25457401;25459515;25459515;25459681;25459515;25461668;25461678;25509342;25510070;25511628;25520853;25520162;25520854	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6435	24	27	23	54	37	54
ENSG00000277872.1	chr22	25455646	25455711	+	66	0	0	0	0	0	0
ENSG00000272977.1	chr22	25476218	25479971	+	3754	10	18	11	12	8	4
ENSG00000265978.1	chr22	25532720	25532809	-	90	0	0	0	0	0	0
ENSG00000234884.1	chr22;chr22;chr22;chr22;chr22;chr22;chr22	25561117;25561124;25563101;25563303;25564090;25564090;25564357	25561498;25561498;25563202;25563481;25564150;25564259;25564462	-;-;-;-;-;-;-	939	1	1	0	1	2	1
ENSG00000100077.14	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	25564849;25564912;25565020;25565107;25604377;25604377;25604377;25644592;25644592;25661576;25661576;25661576;25663630;25663630;25663630;25667739;25667739;25667739;25672296;25672296;25672296;25674437;25674437;25674437;25678816;25678816;25678816;25684519;25685170;25685170;25687537;25687537;25690189;25690189;25695107;25695107;25702842;25703510;25703510;25704109;25704109;25709898;25709898;25711068;25711068;25714408;25714408;25718245;25718245;25721284;25721284;25722289;25722289	25565153;25564978;25565153;25565153;25604453;25604453;25604453;25644665;25644665;25661677;25661677;25661677;25663704;25663704;25663704;25667800;25667800;25667800;25672347;25672347;25672347;25674528;25674528;25674528;25678915;25678915;25678915;25684568;25685248;25685248;25687667;25687667;25690283;25690283;25695214;25695214;25702991;25703576;25703576;25704209;25704209;25709964;25709964;25711163;25711163;25714570;25714570;25718381;25718381;25721397;25721397;25729294;25723018	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9303	206	283	260	170	134	129
ENSG00000237387.1	chr22;chr22	25580241;25581067	25580584;25581382	-;-	660	0	0	1	2	3	5
ENSG00000224003.1	chr22;chr22	25647261;25648137	25647792;25649232	+;+	1628	3	5	4	9	4	4
ENSG00000222585.1	chr22	25715041	25715169	-	129	0	0	0	0	0	0
ENSG00000133454.15	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	25742144;25742153;25742234;25760984;25760984;25760984;25761034;25763231;25763231;25763231;25763231;25768115;25768115;25768115;25768115;25770027;25770110;25770110;25770110;25770110;25770872;25770872;25770872;25770872;25770872;25772334;25772334;25772334;25772334;25772334;25777583;25777583;25777583;25777583;25777583;25780056;25780056;25780056;25780056;25780056;25781734;25781734;25781734;25781734;25781734;25785428;25785428;25785428;25785428;25785428;25797953;25797953;25797953;25797953;25823505;25823505;25823505;25823505;25823505;25826409;25826409;25826409;25826409;25826409;25828776;25828776;25828776;25828776;25828776;25832917;25832917;25832917;25832917;25832917;25835293;25835296;25835296;25835296;25835296;25843735;25843735;25843735;25843735;25843735;25846100;25846100;25846100;25846100;25846100;25847430;25847430;25847430;25847430;25847430;25851470;25851470;25851470;25851470;25851470;25868320;25868320;25868320;25868320;25868320;25874286;25874286;25874286;25874286;25874286;25876189;25876189;25876189;25876189;25876189;25877959;25877959;25877959;25877959;25877959;25890756;25890756;25890756;25890756;25890756;25891304;25891304;25891304;25891304;25891304;25895156;25895156;25895156;25895156;25895156;25898307;25898307;25898307;25898307;25898307;25901178;25901178;25902613;25902613;25902613;25902613;25902613;25902613;25902613;25903631;25903631;25903631;25903631;25903631;25903631;25903631;25908322;25908322;25908322;25908322;25908322;25910946;25910946;25910946;25910946;25910946;25921257;25921257;25921257;25921257;25921257;25946137;25946137;25946137;25946137;25946137;25947712;25947712;25947712;25947712;25947712;25950367;25950367;25950367;25950367;25950367;25952286;25952286;25952286;25952286;25952286;25953535;25955179;25955179;25955179;25955179;25955179;25955179;25955315;25964792;25992363;25992363;25992363;25992363;25992363;25992363;26003265;26003265;26003265;26003265;26003265;26004718;26004718;26004718;26004718;26004718;26004718;26026445;26026445;26026445;26026445;26026445;26026445;26027049;26028341;26030443;26030443;26030443;26030443;26030443	25742293;25742293;25742293;25761131;25761131;25761131;25761131;25763389;25763389;25763389;25763389;25769428;25769428;25769428;25769428;25770176;25770176;25770176;25770176;25770176;25770984;25770984;25770984;25770984;25770984;25772510;25772510;25772510;25772510;25772510;25777781;25777781;25777781;25777781;25777781;25780198;25780198;25780198;25780198;25780198;25781834;25781834;25781834;25781834;25781834;25785491;25785491;25785491;25785491;25785491;25798097;25798097;25798097;25798097;25823678;25823678;25823678;25823678;25823678;25826499;25826499;25826499;25826499;25826499;25828968;25828968;25828968;25828968;25828968;25832997;25832997;25832997;25832997;25832997;25835443;25835443;25835443;25835443;25835443;25843894;25843894;25843894;25843894;25843894;25846283;25846283;25846283;25846283;25846283;25847652;25847652;25847652;25847652;25847652;25851579;25851579;25851579;25851579;25851579;25868385;25868385;25868385;25868385;25868385;25874414;25874414;25874414;25874414;25874414;25876332;25876332;25876332;25876332;25876332;25878048;25878048;25878048;25878048;25878048;25890875;25890875;25890875;25890875;25890875;25891412;25891412;25891412;25891412;25891412;25895280;25895280;25895280;25895280;25895280;25898461;25898461;25898461;25898461;25898461;25901501;25901526;25902736;25902736;25902736;25902736;25902736;25902736;25902736;25903831;25903831;25903764;25903797;25903831;25903831;25903831;25908432;25908432;25908432;25908432;25908432;25911050;25911050;25911050;25911050;25911050;25921409;25921409;25921409;25921409;25921409;25946250;25946250;25946250;25946250;25946250;25947828;25947828;25947828;25947828;25947828;25950450;25950450;25950450;25950450;25950450;25952423;25952423;25952423;25952423;25952423;25953620;25955364;25955364;25955364;25955364;25955364;25955364;25955364;25965071;25992493;25992493;25992493;25992493;25992493;25992493;26003309;26003309;26003309;26003309;26003309;26004855;26004855;26004855;26004855;26004855;26004855;26027766;26027690;26027690;26027690;26027766;26027690;26027690;26028595;26031041;26030644;26030586;26030645;26030644	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9706	0	0	0	86	85	66
ENSG00000278960.1	chr22	25756318	25756669	-	352	0	0	0	2	1	3
ENSG00000231933.7	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	25876854;25883396;25884716;25884716;25892226;25892227;25892227;25892363;25892398;25892398;25892398;25892400;25892400;25892405;25892414;25892437;25892437;25892437;25892437;25892437;25892437;25892437;25892437;25892438;25892444;25892445;25892465;25894694;25894850;25895098;25895098;25895111;25895111;25895111;25895111;25895111;25895111;25895111;25895142;25895338;25896273;25896273;25896276;25896996;25897464;25898384;25898384;25898384;25898384;25898384;25898384;25898384;25898384;25898384;25898384;25898604;25898604;25898604;25898933;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25899716;25900270;25900270;25900270;25900270;25900365;25900365;25900679;25900825;25900825;25900825;25900825;25900825;25900825;25900825;25902986;25902986	25877301;25883700;25884883;25884883;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25892640;25895268;25895370;25895643;25895268;25895268;25895268;25895370;25895370;25895268;25895595;25895268;25895498;25895498;25896847;25896744;25896756;25897596;25898044;25898441;25898441;25898916;25898752;25898441;25898441;25898441;25898441;25898441;25898441;25898994;25898633;25898998;25899618;25899884;25899884;25899820;25899827;25899827;25899884;25899884;25899884;25899884;25899884;25899884;25899884;25899884;25899884;25900630;25900329;25900622;25900329;25900473;25900537;25901016;25901050;25901033;25901010;25901067;25901036;25901067;25901042;25903246;25903247	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6326	0	0	0	1	6	4
